,Unnamed: 0,Translated_Tweet,Positive,Negative,Neutral,Compound,Sentiment,Cleaned
695,695,@Dawnzpost @bagbongmarcos @indaysara solid po,0.195,0.439,0.366,-0.4588,Negative,solid po
696,696,@herdreamm @bongbongmarcos laugh-laughs me punyeta axjsjshshahahahaha,0.0,0.0,1.0,0.0,Neutral,laugh laugh punyeta axjsjshshahahahaha
697,697,Bongbong Marcos is my President !!,0.0,0.0,1.0,0.0,Neutral,bongbong marco presid   
698,698,Reporter’s Review: Lian Buan on Bongbong Marcos https://t.co/snu6iah6qt,0.0,0.0,1.0,0.0,Neutral,report review  lian buan bongbong marco
699,699,@Bbcnews hey @bagbongmarcos the world knows,0.0,0.0,1.0,0.0,Neutral,hey world know
700,700,@Paulsoriano1017 @bagbongmarcos voted here in Israel 🇮🇱,0.0,0.0,1.0,0.0,Neutral,vote israel
701,701,@Paulsoriano1017 DONE MY PART ❤️💚 @bagbongMarcos #BBMSARAUNITEAM https://t.co/3vomzbel10,0.0,0.0,1.0,0.0,Neutral,done part
702,702,Bongbong Marcos: The man attempting to revive a corrupt political dynasty https://t.co/6izahbkpqx,0.194,0.0,0.806,0.34,Positive,bongbong marcos  man attempt reviv corrupt polit dynasti
703,703,"Rowena Guanzon Bongbong Marcos will not beat you because you are so frustrated.You challenged us to debate just to debate, you are a lawyer and I just have a bachelor degree but I can see that I can do it, because Leni Robredo is so stupid.",0.0,0.159,0.841,-0.812,Negative,rowena guanzon bongbong marco beat frustrated y challeng us debat debate  lawyer bachelor degre see it  leni robredo stupid 
704,704,"President
Leni Robredo - 123 (99.2%)
Bongbong Marcos - 1 (0.8%)
*The rest of the candidates gained 0 votes

#Bumotoka
#Election2022
#2022uprhsmockelections
#HandasAlalalan",0.126,0.0,0.874,0.3818,Positive,presidentleni robredo        bongbong marco        the rest candid gain vote
705,705,@Dawnzpost @bagbongmarcos @indaysara so pretty mama @dawnzpost advance happy mother's day po mama i love you ❤️💚,0.435,0.13,0.435,0.8561,Positive,pretti mama advanc happi mother  day po mama love
706,706,"Have you chosen?We talked to our campaign reporters one by one about the candidate they were following in this election.This is what they learned.

In this episode: Lian Buan about former Senator Ferdinand ""Bongbong"" Marcos.#Phvote #wedecide https://t.co/ugcrnv6sin",0.0,0.0,1.0,0.0,Neutral,chosen w talk campaign report one one candid follow election thi learned in episode  lian buan former senat ferdinand  bongbong  marcos 
707,707,"Have you chosen?We talked to our campaign reporters one by one about the candidate they were following in this election.This is what they learned.

In this episode: Lian Buan about former Senator Ferdinand ""Bongbong"" Marcos.#Phvote #wedecide https://t.co/jgotpihgns",0.0,0.0,1.0,0.0,Neutral,chosen w talk campaign report one one candid follow election thi learned in episode  lian buan former senat ferdinand  bongbong  marcos 
708,708,@Yalagasnoel @bagbongmarcos 😢,0.0,0.0,1.0,0.0,Neutral,
709,709,"Bongbong Marcos: The man of the hour .Who is trying to revive the poor Filipinos, to@make strong, great and safe again.Victorious BBM President 2022 https://t.co/ik8MJ2OEIS",0.355,0.087,0.559,0.8625,Positive,bongbong marcos  man hour  who tri reviv poor filipinos  strong  great safe again victori bbm presid
710,710,@__ antipuppet101 @nicoleb161427 @COMELEC @bongbongmarcos @indaysara @COMELEC WHAT IS THIS BEHAVIOUR BITCH ??Don't you want to fix it?https://t.co/zbey2zdr1f,0.0,0.282,0.718,-0.7427,Negative,antipuppet    behaviour bitch   don t want fix it 
711,711,@dzrh5 @dzrhnews @bagbongmarcos @indaysara eh di meow,0.0,0.0,1.0,0.0,Neutral,eh di meow
712,712,"Thousands of pink party supporters will be lost because of Prof.Popoy de Vera, chairman, CHED, to Presidential candidate former Senator Ferdinand ""Bongbong"" Marcos Jr., and Vice Presidential candidate Mayor Sara ""Inday"" Duterte - Carpio.",0.148,0.061,0.792,0.5106,Positive,thousand pink parti support lost prof popoy de vera  chairman  ched  presidenti candid former senat ferdinand  bongbong  marco jr   vice presidenti candid mayor sara  inday  dutert carpio 
713,713,"""Catholic values and beliefs""?Bongbong Marcos!?!?Hahahahaha",0.489,0.0,0.511,0.5892,Positive, cathol valu beliefs  bongbong marcos    hahahahaha
714,714,@bagbongmarcos ❤️💚,0.0,0.0,1.0,0.0,Neutral,
715,715,@Dawnzpost @bagbongmarcos @indaysara bbm-Sara all the waaay❤️💚,0.0,0.0,1.0,0.0,Neutral,bbm sara waaay
716,716,@Dawnzpost @bagbongmarcos @indaysara it's benefits your family?,0.302,0.0,0.698,0.3818,Positive,benefit family 
717,717,@Dawnzpost @bagbongmarcos @indaysara solid po tayo mama dawnzylueta let's win this,0.318,0.212,0.471,0.2023,Positive,solid po tayo mama dawnzylueta let  win
718,718,LOOK: The statement of Atty.Vic Rodriguez is the spokesperson and chief of staff of Presidential Frontrunner @bagbongMarcos about the results of the survey conducted by OCTA Research in which BBM led the 58% voter's preference.-|#Decision2022 @dzrhnews https://t.co/bu5u81v8wn,0.0,0.0,1.0,0.0,Neutral,look  statement atty v rodriguez spokesperson chief staff presidenti frontrunn result survey conduct octa research bbm led voter  preference   
719,719,"Care to explain @COMELEC?How much of the right to vote for nearly 500k Filipinos because of this?

FUTURE PRES.and V.Pres.@bagbongmarcos @indaysara hopefully notice.

#Election2022
#BBMSARAUNITEAM https://t.co/2HyciB2VOM",0.207,0.0,0.793,0.7399,Positive,care explain  how much right vote nearli k filipino this futur pres and v pres  hope notice 
720,720,Reporter's Review: Lian Buan on Bongbong Marcos https://t.co/M59PBI5GSW,0.0,0.0,1.0,0.0,Neutral,reporter  review  lian buan bongbong marco
721,721,"@bagbongmarcos check your trolls here!

 #BBMSARAUNITEAM #BBMISMPRESIDENT2022",0.0,0.0,1.0,0.0,Neutral,check troll here 
722,722,PRESIDENT BONGBONG MARCOS NEXT WEEK CUTIE !!!!!!,0.423,0.0,0.577,0.6598,Positive,presid bongbong marco next week cuti       
723,723,"@Euphxria_guguk01 @avisantin @shin_jinjen @user637282912 I think V.P Leni is the most qualified, and has a clean record, but the greatness of the country does not depend on the elected leaders, but upon their commitment to walk in righteousness, I chose former senator senatorBongbong Marcos Jr.As my President because I saw it in him.",0.1,0.0,0.9,0.6428,Positive,think v p leni qualified  clean record  great countri depend elect leaders  upon commit walk righteousness  chose former senat senatorbongbong marco jr a presid saw him 
724,724,@rapplerdotcom @Ramboreports Talo ka @bongbongmarcos Talo !!!#MarcosMag Rotation #MarCoss Lie #Marcoskriminal,0.0,0.0,1.0,0.0,Neutral,talo ka talo     rotat lie
725,725,@jhaydendelacruz Lose License for Bongbong Marcos 🤮🤮🤮,0.0,0.31,0.69,-0.4019,Negative,lose licens bongbong marco
726,726,"@Dawnzpost @bagbongmarcos @indaysara im so proud of you, advance happy mother’s day ma!3 more days till the election, BBM-Sara.I love you so much!💚❤️",0.384,0.0,0.616,0.9257,Positive,im proud you  advanc happi mother day ma   day till election  bbm sara i love much 
727,727,"If still the communists & amp;Defiants insist their win, it shall be time to declare independence from the crooked Philippine government & amp;Form Two Republics.@dndphl @govph @senateph @senimeemarcos @rrd_davao @bbmsupporters2 @indaysara @bongbongmarcos",0.116,0.0,0.884,0.5859,Positive,still communist ampefi insist win  shall time declar independ crook philippin govern amp form two republics 
728,728,@Itsmestanleydel @bagbongmarcos if you just have to be plunders ...,0.0,0.0,1.0,0.0,Neutral,plunder    
729,729,"@bagbongmarcos without fear of God.Shame on you.You really lost it in 2016, you were not deceived.Lies since 2016.

Don't be a victim.
You are very much.",0.153,0.089,0.758,0.2141,Positive,without fear god sham you you realli lost deceived li sinc  don t victim y much 
730,730,"In my perspective, the decision to allow #bagbongMarcos to run is enough for me to lose my trust in @COMELEC.I will prepare myself to suffer more under this administration.",0.143,0.17,0.687,-0.25,Negative,perspective  decis allow run enough lose trust  i prepar suffer administration 
731,731,@dawal_Marcos @bongbongmarcos I'm researching but I don't want to believe kc it's not true ... you just don't care if I know something is changing ...,0.0,0.27,0.73,-0.7765,Negative,i m research want believ kc true     care know someth chang    
732,732,"Most, if not all, surveys have Bongbong Marcos leading with a wide gap.im fucking scared.",0.0,0.197,0.803,-0.4927,Negative,most  all  survey bongbong marco lead wide gap im fuck scared 
733,733,@hard2_Hold @bongbongmarcos have your dad's love letter,0.412,0.0,0.588,0.6369,Positive,dad  love letter
734,734,@dawal_marcos @bongbongmarcos why are you affected ... kc if you do not do bad jobs/business why are you affected ...,0.124,0.139,0.738,0.1655,Positive,affect     kc bad jobs busi affect    
735,735,"Me to my Bongbong Marcos workmate.

Better late than hndi sting.😂",0.225,0.0,0.775,0.4404,Positive,bongbong marco workmate bett late hndi sting 
736,736,"10 years after he was caught meeting with the Philip Morris lawyer in the Sin Tax Bill Senate debates, the proof that Bongbong Marcos was pro-tobacco and anti-Health.

Do we want the leader to take advantage of the industry in exchange for Filipino health?https://t.co/lj0as39NL3",0.069,0.075,0.856,-0.3182,Negative,year caught meet philip morri lawyer sin tax bill senat debates  proof bongbong marco pro tobacco anti health do want leader take advantag industri exchang filipino health 
737,737,Ferdinand Bongbong Marcos Splashes Cash and eight-hour rallies to distract voters from his family's notorious legacy.|@Chrisbarrett_ reports https://t.co/ke8nrkzpby,0.0,0.242,0.758,-0.6249,Negative,ferdinand bongbong marco splash cash eight hour ralli distract voter family  notori legacy   report
738,738,"@realjcabutaje @dctrjack @foreignofficial @SymonsBrown @bagbongmarcos you may be well be right about a biased media nowadays.
It was not so biased in 1986.
But the wholesale rewriting of history is no small task.
Do you deny Marcos fled in 1986?
Do you deny he plundered $ usbillions?",0.029,0.235,0.736,-0.8723,Negative,may well right bias media nowadays it bias  but wholesal rewrit histori small task do deni marco fled  do deni plunder usbillions 
739,739,@dawal_Marcos @bagbongmarcos are you sure to be a martial law again? Maybe you will be martial law kc lost your vote ... and I have the right to vote for my candidate ... yes i do research not to prove it is not true ...,0.105,0.097,0.798,0.0946,Positive,sure martial law again  mayb martial law kc lost vote     right vote candid     ye research prove true    
740,740,"Bongbong Marcos is not really running for the unity of the Filipinos to run because his mother wants !!

#Nagaispink https://t.co/a9xqo1kxka",0.0,0.0,1.0,0.0,Neutral,bongbong marco realli run uniti filipino run mother want   
741,741,@Dawnzpost @bagbongmarcos @indaysara 💚❤️🇵🇭✌️👊,0.0,0.0,1.0,0.0,Neutral,
742,742,@Abscbnnews @pia_gutierrez both liar @bongMarcos,0.0,0.452,0.548,-0.5106,Negative,liar
743,743,@bagbongmarcos God bless you bbm we love you ..,0.603,0.0,0.397,0.8442,Positive,god bless bbm love   
744,744,@Maunifest @bongbongmarcos I just love it.PUNYET* KA @bongbongmarcos,0.412,0.0,0.588,0.6369,Positive,love it punyet  ka
745,745,"Losers.Dirtiest most vicious campaign tactics by yellow pink.Aided by their apologists in mainstream media.Yet, they still lose on Monday.

@bagbongmarcos
@indaysara
@Amagonmovement
@jvejercito
@Janella11968699
@0nemeg
#Giboteodoro",0.0,0.186,0.814,-0.6697,Negative,losers dirtiest viciou campaign tactic yellow pink aid apologist mainstream media yet  still lose monday 
746,746,"Rivals @bagbongmarcos and @lenirobredo implicated each other in underhand tactics.#Election2022
https://t.co/bygf3Ihq8v",0.0,0.0,1.0,0.0,Neutral,rival implic underhand tactics    
747,747,#BagbongMarcos: The man attempting to revive a #corruptpoliticaldynasty https://t.co/ettc6rtnjx,0.255,0.0,0.745,0.34,Positive,man attempt reviv
748,748,"Thickness of that Vungvung, he was robbed by a vote.Don't like the negative campaigning leche ka @bongbongmarcos",0.157,0.11,0.733,0.2235,Positive,thick vungvung  rob vote don t like neg campaign lech ka
749,749,"You really are a Bongbong Marcos you just don't want to tell me you will fly again to Hawaii ------- Oh wait, you can't run anymore",0.0,0.048,0.952,-0.0572,Negative,realli bongbong marco want tell fli hawaii         oh wait  can t run anymor
750,750,"@Rowena_Guanzon @P3PWD_Pl you are a b*tch b*tch that is very negative.Pure defamation is done.Obviously you didn't learn anything.😭😂 Goodluck to your Pinclawan family, because Bongbong Marcos is sure to win you.❤️💚",0.179,0.0,0.821,0.7269,Positive,b tch b tch negative pur defam done obvi learn anything  goodluck pinclawan family  bongbong marco sure win you 
751,751,"From the @gulf_news Editorial Board: A Change in the #Philippines

""#Marcos JR will likely take over from Rodrigo Duterte""

https://t.co/YVDDCFCYGP |#bagbongMarcos",0.0,0.0,1.0,0.0,Neutral,editori board  chang jr like take rodrigo duterte 
752,752,#Nagaispink Canada News today #Election2022 Read.The whole world really doesn't want Bongbong Marcos.Facts https://t.co/btjqkeeinr,0.0,0.103,0.897,-0.1281,Negative,canada news today read th whole world realli want bongbong marcos fact
753,753,The Jubilant Mood of the #Kakampinks in front of the #Lenikiko2022 Volunteer Center on Katipunan Avenue in QC doesn't seem to be dampened a bit neither by the heavy rain that just stopped nor by the surveys that continued to show Bongbong Marcos leading by aWide margin.#Phvote https://t.co/5mztivk4th,0.079,0.037,0.884,0.4767,Positive,jubil mood front volunt center katipunan avenu qc seem dampen bit neither heavi rain stop survey continu show bongbong marco lead awid margin 
754,754,👉Just in: Independent Bishop Conference of the Philippines officially endorsed @bongbongmarcos for President and @indaysara for Vice President.https://t.co/7pvohvkxfc https://t.co/Pakxw6N1du,0.1,0.0,0.9,0.25,Positive,in  independ bishop confer philippin offici endors presid vice president 
755,755,What Loren Legarda's son had done to his own mother should be what Bongbong Marcos did during martial law,0.0,0.0,1.0,0.0,Neutral,loren legarda  son done mother bongbong marco martial law
756,756,"President Rodrigo Duterte seemed to have softened on presidential candidate Bongbong Marcos Jr.Days before the 9 May election, although he still made no endorsement of the survey frontrunner and his daughter's running mate.

Full Story: https://t.co/jhrnucednt",0.061,0.059,0.88,0.0258,Neutral,presid rodrigo dutert seem soften presidenti candid bongbong marco jr day may election  although still made endors survey frontrunn daughter  run mate ful story 
757,757,"President Rodrigo Duterte seemed to have softened on presidential candidate Bongbong Marcos Jr.Days before the 9 May election, although he still made no endorsement of the survey frontrunner and his daughter's running mate.

Full Story: https://t.co/VPRMRZEM8I",0.061,0.059,0.88,0.0258,Neutral,presid rodrigo dutert seem soften presidenti candid bongbong marco jr day may election  although still made endors survey frontrunn daughter  run mate ful story 
758,758,"You lost, 3 times!Please just @bagbongmarcos nothing was stolen from you.It has always been you and your family stealing from the Filipino people !!!",0.088,0.241,0.671,-0.6747,Negative,lost  times pleas noth stolen you it alway famili steal filipino peopl    
759,759,Defeat you @bagbongmarcos 😜,0.0,0.6,0.4,-0.4588,Negative,defeat
760,760,ACTIVITIES OF BONGBONG MARCOS Jr.https://t.co/j5pm1thtia,0.0,0.0,1.0,0.0,Neutral,activ bongbong marco jr 
761,761,@___shesthatgirl @itsjammagno @bagbongmarcos @indaysaraJam truly loves inday sara💚❤️💚,0.524,0.0,0.476,0.765,Positive,truli love inday sara
762,762,"We will never let him win!@bagbongmarcos, his family, crony supporters and troll farms will be defeated and the rightful woman will become our next president!

The whole world is watching.#IPANA7ONA10PARALATAHIT @lenirobredo!💖",0.081,0.111,0.808,-0.2677,Negative,never let win   family  croni support troll farm defeat right woman becom next president th whole world watching 
763,763,"Chess Master is moving!The checkmate is near!

📷 SMNI

#BBMSARAUNITEAM #PRRD #DuterteleGacy #Duterte #Marcos #bagbongMarcos https://t.co/ruoAdJeexf",0.0,0.0,1.0,0.0,Neutral,chess master moving th checkmat near  smni
764,764,@anticorrupt2022 @Uma3Guma @bongbongMarcos Time Magazine Pay Bias !!-Babyems,0.0,0.361,0.639,-0.3365,Negative,time magazin pay bia    babyem
765,765,"@___shesthatgirl @bagbongmarcos @indaysara more direct yung i love u here, speechless continuous c pops bbm haha🤣 sorry na po last hunger na😂😂😂

CTTO https://t.co/Z940er3sxh",0.157,0.243,0.599,-0.1119,Negative,direct yung love u here  speechless continu c pop bbm haha sorri na po last hunger nactto
766,766,This is contrary to Bongbong Marcos' own statement in the Documentary The Kingmaker where he told him he was not riding a plane without using a first-class ticket.,0.0,0.0,1.0,0.0,Neutral,contrari bongbong marcos  statement documentari kingmak told ride plane without use first class ticket 
767,767,"3 days to go before we bring back president @bagbongmarcos
 To his home- The Malacanang Palace! ❤🇵🇭❤
Proud Loyalist!#UNITEDTWITTERLOYALIST
#BBMSARA2022 #UNITEAM
#Election2022 #phvote #wedecide
.║🇵🇭
            ║
     █▀█▀█▀█
█▀",0.128,0.0,0.872,0.5696,Positive,day go bring back presid home  malacanang palace  proud loyalist 
768,768,ICYMI |President Rodrigo Duterte called the presidential aspirant and frontrunner Bongbong Marcos the lifest,0.0,0.0,1.0,0.0,Neutral,icymi  presid rodrigo dutert call presidenti aspir frontrunn bongbong marco lifest
769,769,💥 'Bongbong Marcos: The Man Attempting to Revive a Corrupt Political Dynasty https://t.co/B2SD84Edts' - @BBCWORLD,0.179,0.0,0.821,0.34,Positive, bongbong marcos  man attempt reviv corrupt polit dynasti
770,770,@_djchacha and the truth is Bongbong Marcos & amp;Sara Duterte will be elected as the new president and vice president of the Philippines.That's the reason why Leni hates BBM so much!,0.069,0.095,0.836,-0.2244,Negative,truth bongbong marco ampara dutert elect new presid vice presid philippines that  reason leni hate bbm much 
771,771,"Elezioni AMMINISTIVE NEL REGNO UNITO;La Corsa di #bagbongMarcos per la presidenza filipina: il podcast dell'approfondimento di oggi #6maggio condotto da @robzik con @dfisi @riccardomiche @alessandradepo4 su @radio3tweet
https://t.co/GYZS5JAVWY",0.0,0.0,1.0,0.0,Neutral,elezioni amminist nel regno unito la corsa di per la presidenza filipina  il podcast dell approfondimento di oggi condotto da con su    
772,772,@2022Solid @bongbongmarcos are they 2 rap?,0.0,0.0,1.0,0.0,Neutral,rap 
773,773,"The Philippines May Vote Bongbong Marcos into office, even though his parents stole billions from the country - ABC News https://t.co/VSFXTFQtzn",0.0,0.0,1.0,0.0,Neutral,philippin may vote bongbong marco office  even though parent stole billion countri abc news
774,774,"Ladies and Gentlemen, the 17th President of the Philippines raising our Philippine flag since day 1.

Ferdinand 'Bongbong' Romualdez Marcos.❤️💚👊✌️ @bagbongmarcos https://t.co/j636D82C97",0.0,0.0,1.0,0.0,Neutral,ladi gentlemen  th presid philippin rais philippin flag sinc day  ferdinand  bongbong  romualdez marcos 
775,775,@Pcubeservices @cp24 @jimsgomez @lenirobredo @bongbongmarcos @luminustrix @ntfelcacThe whole world knows our history our democracy✊🇵🇭💕,0.0,0.0,1.0,0.0,Neutral,whole world know histori democraci
776,776,"Leni
Kiko
Robredo
Pangilinan
Francis
bbm
Bongbong Marcos
Sara Duterte
unithieves
uniteam
Lacson
Isko
Manny Pacquiao
Election
Presidential
Vice Presidential
#Igot7
Got7 is our name
Runtoome full trailer
#Love2ndwin
#Swnewseason
Seokjin
Shooting Love with Ryeji
food
Crypto https://t.co/isthauhm9e",0.102,0.0,0.898,0.6369,Positive,lenikikorobredopangilinanfrancisbbmbongbong marcossara duterteunithievesuniteamlacsoniskomanni pacquiaoelectionpresidentialvic presidenti nameruntoom full trailer love ryejifoodcrypto
777,777,@___shesthatgirl @bagbongmarcos @indaysara wahahahahahahahah,0.0,0.0,1.0,0.0,Neutral,wahahahahahahahah
778,778,"Watch the highlights of the Uniteam Grand Fiesta Rally in Ilagan City Isabela.

LINK:

https://t.co/xasflwcc9o

@LilmsMalditamd
@pinoyanghang
@Kimindar
@bagbongmarcos
@sandromarcos7 https://t.co/2hitixtv9y",0.243,0.0,0.757,0.7269,Positive,watch highlight uniteam grand fiesta ralli ilagan citi isabela link 
779,779,@lovely_mheee @bagbongmarcos @indaysara bowset let's go 😂😂,0.0,0.0,1.0,0.0,Neutral,bowset let  go
780,780,@___shesthatgirl @bagbongmarcos @indaysara hala ayan again😂🤣😂 https://t.co/qn6ftljsgs,0.0,0.0,1.0,0.0,Neutral,hala ayan
781,781,@Rowenalucas10 @itsjammagno @bagbongmarcos @indaysara sa trruuueeeeee 😍❤️,0.0,0.0,1.0,0.0,Neutral,sa trruuueeeeee
782,782,Have you chosen?Watch Lian Buan's reporter's review of former Senator Ferdinand 'Bongbong' Marcos Jr.#Phvote #wedecide https://t.co/TT0ukvlgxx,0.0,0.0,1.0,0.0,Neutral,chosen watch lian buan  reporter  review former senat ferdinand  bongbong  marco jr 
783,783,@RatedpatinGutom @bagbongmarcos denied being an adviser but not the endorsement from NPA hahahahaa,0.0,0.285,0.715,-0.5256,Negative,deni advis endors npa hahahahaa
784,784,@Time @bagbongmarcos are so famous you really 😛,0.0,0.0,1.0,0.0,Neutral,famou realli
785,785,Have you chosen?Watch Lian Buan's reporter's review of former Senator Ferdinand 'Bongbong' Marcos Jr.#Phvote #wedecide https://t.co/2KBUJPCLHW,0.0,0.0,1.0,0.0,Neutral,chosen watch lian buan  reporter  review former senat ferdinand  bongbong  marco jr 
786,786,"Thank you Tagum! 🎆🪅🎉🎊
Proud Loyalist!
#UniteambBMSara #UnitedTwitterLoyalist🇵🇭
@bagbongmarcos ❤@Indaysara💚
#Election2022 #phvote #Wedecide https://t.co/HB9V1RALRK",0.441,0.0,0.559,0.8264,Positive,thank tagum  proud loyalist 
787,787,"@Raysari8888 radical daw to love 😂🤣

⚫️ 7 - Bongbong Marcos
⚫️ 4 - Sara Duterte

I'm a proud loyalist
#UnitedTwitterlloyalist
#BBMSARA2022",0.412,0.0,0.588,0.8689,Positive,radic daw love bongbong marco sara dutertei m proud loyalist
788,788,@Dawnzpost @bagbongmarcos @indaysara i love u all solid bbm sara supporters ... uniteam for the win.🥰❤️💚🇵🇭🇵🇭🇵🇭,0.442,0.0,0.558,0.8271,Positive,love u solid bbm sara support     uniteam win 
789,789,"@Garycruz88 yown !!!

⚫️ 7 - Bongbong Marcos
⚫️ 4 - Sara Duterte

I'm a proud loyalist
#UnitedTwitterlloyalist
#BBMSARA2022",0.351,0.0,0.649,0.7562,Positive,yown     bongbong marco sara dutertei m proud loyalist
790,790,"@Bebiem74 @bagbongmarcos i am stuck here with this woman
Story maker 🤮",0.0,0.182,0.818,-0.25,Negative,stuck womanstori maker
791,791,"@carbonara_sushi yes po.The BBM cups are 7/11 stores.They have never printed cups.BBM has more than 43%

⚫️ 7 - Bongbong Marcos
⚫️ 4 - Sara Duterte

I'm a proud loyalist
#UnitedTwitterlloyalist
#BBMSARA2022",0.257,0.0,0.743,0.8074,Positive,ye po th bbm cup     stores they never print cups bbm bongbong marco sara dutertei m proud loyalist
792,792,We are going to be the world's laughing stock if Bongbong Marcos wins.,0.385,0.0,0.615,0.7845,Positive,go world  laugh stock bongbong marco wins 
793,793,"@Ratedpataygutom @bongbongmarcos ULOL!Hahaha sorry I didn't pay.
I have a job.I'm not like you 😆
Have you ever been camping?🤪🤪",0.072,0.206,0.722,-0.3412,Negative,ulol hahaha sorri pay i job i m like ever camping 
794,794,"“I pity the next tax agency head.If Marcos wins, how can you tell the people to pay taxes, if you can't collect your President's liabilities? ”https://t.co/8pceyx0t0z via @bpolitics #Marcos #Philippines #PhilippineElections2022 #bagbongMarcos",0.1,0.146,0.755,0.0772,Positive,piti next tax agenc head if marco wins  tell peopl pay taxes  can t collect president  liabilities  via
795,795,"@NATHANS29134419 YES !!Epic yan tomorrow!Kita kits tomorrow !!!

⚫️ 7 - Bongbong Marcos
⚫️ 4 - Sara Duterte

I'm a proud loyalist
#UnitedTwitterlloyalist
#BBMSARA2022",0.389,0.0,0.611,0.8807,Positive,ye   epic yan tomorrow kita kit tomorrow     bongbong marco sara dutertei m proud loyalist
796,796,@Grape1grape @bagbongmarcos libel is waving atty liza please glasses,0.223,0.0,0.777,0.3182,Positive,libel wave atti liza pleas glass
797,797,"Atty.Vic Rodriguez alleged that the media was difficult to interview presidential candidate Ferdinand Marcos Jr.
https://t.co/1h1v6AKody
#TOVYNATABLOIDISTA
#Abantenews
@bagbongmarcos",0.0,0.122,0.878,-0.3612,Negative,atty v rodriguez alleg media difficult interview presidenti candid ferdinand marco jr 
798,798,"Ive been monitoring the #2022elections in the Philippines as my friend is Filipino and from reading manifestos and watching debates with her.The only feasible is Bongbong Marcos.Make Philippines Great Again

Monaco ❤ #BBMSARA2022",0.196,0.0,0.804,0.8074,Positive,ive monitor philippin friend filipino read manifesto watch debat her th feasibl bongbong marcos mak philippin great againmonaco
799,799,"@Kepopoy @zeejbabe @richiefsc @bagbongmarcos Luhh there is no need and we are unlucky, like the rallies of @bongbongmarcos ba nacacancel because the people are so stupid 💩😂🤮",0.076,0.199,0.726,-0.6207,Negative,luhh need unlucky  like ralli ba nacacancel peopl stupid
800,800,"@manilabulletin @iamjohnnysf why bongbong marcos?
👇👇👇👇 away https://t.co/jwdd2kt5xi",0.0,0.0,1.0,0.0,Neutral,bongbong marcos  away
801,801,@Mj__mondejar @bagbongmarcos @indaysara @smninews @dzar1026 How many buses are that?Hehe,0.0,0.0,1.0,0.0,Neutral,mani buse that heh
802,802,"#ProtectBBMSARA
#Election2022 #phvote
Yes!@bagbongmarcos

#BbMismypresident2022
#BBMSaraUnitheam
#UNITEAMMINDANAO
#VIVABBMSARA ⬇️⬇️
#BBMSARA2022

📸 CTTO https://t.co/A2Misifuhd",0.0,0.0,1.0,0.0,Neutral,ctto
803,803,"@bagbongmarcos congratz pops for a successful campaign!I hope you still continue with your vlogs when you become president.To keep the Filipinos updated and informed of the government projects, the MSMS will surely not cover it.

I'm a proud loyalist
#UNITEDTWITTERLOYALIST
#BBMSARA2022",0.313,0.0,0.687,0.9381,Positive,congratz pop success campaign i hope still continu vlog becom president to keep filipino updat inform govern projects  msm sure cover it i m proud loyalist
804,804,"@bagbongMarcos is my President, @indaysara is my vice president and the rest of Uniteam are my senators.https://t.co/ozyksznx7B",0.0,0.0,1.0,0.0,Neutral,president  vice presid rest uniteam senators 
805,805,"Il Figlio Dell'ex Dittatore Marcos, Chiamato #bongbongMarcos Parla Genericament in Unità, non ha participat a dibattiti e sta procedendo a una sorta di revisionism.Quale Invest IL Programma Della Sfidante #LenirObredo?
Ora @alessandradepo4 @radio3tweet @robzik",0.074,0.0,0.926,0.34,Positive,il figlio dell ex dittator marcos  chiamato parla generica unit  non ha participat dibatt e sta procedendo una sorta di revisionism qual invest il programma della sfidant  ora
806,806,@inquiredotnet pavictim the pota @bongbongmarcos what fucking fake news?Being a thief and being a liar ????Don't be a pavictim brad grow up but cry.,0.0,0.409,0.591,-0.8954,Negative,pavictim pota fuck fake news b thief liar     don t pavictim brad grow cry 
807,807,"Former Senator Ferdinand “Bongbong” Marcos Jr.is still in the lead for president in the May 9 elections with 56 percent voter preference, according to the most recent survey results from the HKPH-Public Opinion and Research Center in Collabor-
Read more👇
https://t.co/gzih1sjn2f https://t.co/4VtyQXKI34",0.0,0.0,1.0,0.0,Neutral,former senat ferdinand bongbong marco jr i still lead presid may elect percent voter preference  accord recent survey result hkph public opinion research center collabor read
808,808,@Sammyboy7777sam @dctrjack @foreignofficial @SymonsBrown @bagbongmarcos i actually don't use facebook lol.But is biased media any better?I'm sure you'd complain about Murdoch so what makes you more trustworthy of journalists?,0.186,0.131,0.683,0.4503,Positive,actual use facebook lol but bias media better i m sure complain murdoch make trustworthi journalists 
809,809,@estrella_trina @paulsoriano1017 @bongbongmarcos you are really embarrassed.So this is Yarns.😂🤣 Don't let us down.😂😆✌️,0.0,0.0,1.0,0.0,Neutral,realli embarrassed so yarns  let us down 
810,810,"Circle the circle before number! 👇

⚫️ 7 - Bongbong Marcos
⚫️ 4 - Sara Duterte

I'm a proud loyalist
#UnitedTwitterlloyalist
#BBMSARA2022 https://t.co/H6E487Y4P1",0.339,0.0,0.661,0.7345,Positive,circl circl number  bongbong marco sara dutertei m proud loyalist
811,811,@Dawnzpost @bagbongmarcos @indaysara pretty mamshie 😍 ♥ ️💚🇵🇭,0.39,0.0,0.61,0.4939,Positive,pretti mamshi
812,812,@Altabscbn @bagbongmarcos crying malala 🤗,0.0,0.508,0.492,-0.4767,Negative,cri malala
